Len Datetime MinLen MinTime MinClose DaysLen DaysTime DaysClose MinSignal DaysSignal OSignal
00779,2006-01-11 14:25:00,00779,2006-01-11 14:25:00,3662.76,00007,2006-01-10 23:59:59.999989,3644.94,1.00,-1.00,1.00
00780,2006-01-11 14:30:00,00780,2006-01-11 14:30:00,3663.32,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00781,2006-01-11 14:35:00,00781,2006-01-11 14:35:00,3663.09,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00782,2006-01-11 14:40:00,00782,2006-01-11 14:40:00,3663.25,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00783,2006-01-11 14:45:00,00783,2006-01-11 14:45:00,3664.70,00007,2006-01-10 23:59:59.999989,3644.94,-1.00,-1.00,1.00
00784,2006-01-11 14:50:00,00784,2006-01-11 14:50:00,3664.75,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00785,2006-01-11 14:55:00,00785,2006-01-11 14:55:00,3665.23,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00786,2006-01-11 15:00:00,00786,2006-01-11 15:00:00,3665.54,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00787,2006-01-11 15:05:00,00787,2006-01-11 15:05:00,3663.19,00007,2006-01-10 23:59:59.999989,3644.94,1.00,-1.00,1.00
00788,2006-01-11 15:10:00,00788,2006-01-11 15:10:00,3663.50,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00789,2006-01-11 15:15:00,00789,2006-01-11 15:15:00,3663.47,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00790,2006-01-11 15:20:00,00790,2006-01-11 15:20:00,3663.45,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00791,2006-01-11 15:25:00,00791,2006-01-11 15:25:00,3662.05,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00792,2006-01-11 15:30:00,00792,2006-01-11 15:30:00,3662.17,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00793,2006-01-11 15:35:00,00793,2006-01-11 15:35:00,3659.49,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00794,2006-01-11 15:40:00,00794,2006-01-11 15:40:00,3656.12,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00795,2006-01-11 15:45:00,00795,2006-01-11 15:45:00,3655.89,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00796,2006-01-11 15:50:00,00796,2006-01-11 15:50:00,3656.58,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00797,2006-01-11 15:55:00,00797,2006-01-11 15:55:00,3655.58,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00798,2006-01-11 16:00:00,00798,2006-01-11 16:00:00,3657.52,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
00799,2006-01-11 16:05:00,00799,2006-01-11 16:05:00,3658.09,00007,2006-01-10 23:59:59.999989,3644.94,0.00,-1.00,0.00
